idade,estado_civil,dia_da_semana,duracao,qtd_contatos_campanha,qtd_contatos_total,resultado,outlier
29,solteiro,ter,1051,1,0,sim,1
27,solteiro,ter,142,1,0,nao,0
42,casado,ter,99,1,0,nao,0
49,casado,ter,340,1,0,nao,0
49,casado,ter,47,1,0,nao,0
40,casado,ter,182,2,0,nao,0
39,casado,ter,260,1,0,nao,0
31,solteiro,ter,35,1,0,nao,0
46,casado,ter,121,1,0,nao,0
44,casado,ter,143,1,0,nao,0
33,solteiro,ter,472,1,0,nao,0
35,casado,ter,207,2,0,nao,0
38,solteiro,ter,597,3,0,nao,0
33,casado,ter,274,1,0,nao,0
41,casado,ter,420,1,0,nao,0
34,divorciado,ter,532,2,0,nao,0
32,casado,ter,128,1,0,nao,0
35,casado,ter,62,4,0,nao,0
24,solteiro,ter,185,1,0,nao,0
25,casado,ter,275,4,0,nao,0
34,casado,ter,740,1,0,sim,1
34,casado,ter,111,10,0,nao,0
31,divorciado,ter,271,3,0,nao,0
38,casado,ter,776,1,0,nao,1
26,solteiro,ter,90,2,0,nao,0
34,casado,ter,299,1,0,nao,0
35,casado,ter,181,1,0,nao,0
29,solteiro,ter,330,2,0,nao,0
51,divorciado,ter,518,2,0,nao,0
50,casado,ter,243,2,0,nao,0
44,divorciado,ter,472,1,0,nao,0
27,solteiro,ter,148,1,0,nao,0
34,casado,ter,514,1,0,nao,0
44,divorciado,ter,388,2,0,nao,0
43,casado,ter,224,1,0,nao,0
37,casado,ter,118,1,0,nao,0
45,casado,ter,255,1,0,nao,0
30,solteiro,ter,70,3,0,nao,0
43,casado,ter,296,2,0,nao,0
43,casado,ter,550,1,0,nao,0
47,divorciado,ter,313,1,0,nao,0
53,casado,ter,257,1,0,nao,0
45,casado,ter,243,2,0,nao,0
47,casado,ter,77,1,0,nao,0
37,solteiro,ter,114,1,0,nao,0
41,casado,ter,73,2,0,nao,0
32,casado,ter,290,1,0,nao,0
48,casado,ter,86,1,0,nao,0
26,solteiro,ter,126,1,0,nao,0
31,divorciado,ter,168,1,0,nao,0
36,solteiro,ter,188,1,0,nao,0
46,casado,ter,106,2,0,nao,0
50,divorciado,ter,45,1,0,nao,0
45,casado,ter,25,1,0,nao,0
45,casado,ter,114,1,0,nao,0
33,casado,ter,82,1,0,nao,0
29,solteiro,ter,33,1,0,nao,0
37,casado,ter,322,2,0,nao,0
26,solteiro,ter,446,1,0,nao,0
57,casado,ter,122,1,0,nao,0
45,solteiro,ter,121,4,0,nao,0
46,divorciado,ter,78,1,0,nao,0
39,casado,ter,70,2,0,nao,0
37,solteiro,ter,213,2,0,nao,0
46,casado,ter,115,1,0,nao,0
42,divorciado,ter,305,1,0,nao,0
25,solteiro,ter,19,1,0,nao,0
45,solteiro,ter,643,2,0,nao,1
40,solteiro,ter,371,2,0,nao,0
39,casado,ter,363,3,0,nao,0
49,casado,ter,384,1,0,nao,0
51,solteiro,ter,492,2,0,nao,0
43,solteiro,ter,222,2,0,nao,0
35,casado,ter,144,1,0,nao,0
46,casado,ter,426,2,0,nao,0
32,casado,ter,181,1,0,nao,0
30,casado,ter,39,7,0,nao,0
29,solteiro,ter,174,1,0,nao,0
41,divorciado,ter,293,2,0,nao,0
37,casado,ter,316,2,0,nao,0
24,casado,ter,151,1,0,nao,0
38,casado,ter,132,1,0,nao,0
27,casado,ter,129,1,0,nao,0
35,casado,ter,106,1,0,nao,0
28,solteiro,ter,68,5,0,nao,0
31,divorciado,ter,255,1,0,nao,0
27,casado,ter,189,1,0,nao,0
37,casado,ter,173,3,0,nao,0
33,divorciado,ter,161,2,0,nao,0
43,casado,ter,155,1,0,nao,0
44,casado,ter,72,1,0,nao,0
43,casado,ter,109,2,0,nao,0
29,solteiro,ter,62,4,0,nao,0
37,solteiro,ter,137,2,0,nao,0
60,casado,ter,310,1,0,nao,0
37,solteiro,ter,195,2,0,nao,0
51,casado,ter,470,2,0,nao,0
34,casado,ter,139,1,0,nao,0
30,divorciado,ter,169,1,0,nao,0
36,casado,ter,223,1,0,nao,0
36,solteiro,ter,201,2,0,nao,0
34,casado,ter,596,1,0,nao,0
37,casado,ter,253,16,0,nao,0
38,solteiro,ter,600,2,0,nao,1
55,casado,ter,133,1,0,nao,0
49,casado,ter,43,1,0,nao,0
47,casado,ter,731,3,0,sim,1
31,solteiro,ter,659,4,0,nao,1
56,casado,ter,112,1,0,nao,0
35,divorciado,ter,124,1,0,nao,0
34,casado,ter,59,1,0,nao,0
29,casado,ter,121,1,0,nao,0
57,casado,ter,98,1,0,nao,0
48,casado,ter,175,1,0,nao,0
53,casado,ter,202,1,0,nao,0
37,casado,ter,185,1,0,nao,0
30,casado,ter,170,1,0,nao,0
47,solteiro,ter,184,1,0,nao,0
26,casado,ter,261,1,0,nao,0
33,casado,ter,103,1,0,nao,0
43,casado,ter,190,1,0,nao,0
29,solteiro,ter,198,1,0,nao,0
22,solteiro,ter,170,1,0,nao,0
51,casado,ter,235,5,0,nao,0
45,casado,ter,166,2,0,nao,0
29,solteiro,ter,169,2,0,nao,0
31,casado,ter,125,1,0,nao,0
47,casado,ter,272,3,0,nao,0
48,casado,ter,265,2,0,nao,0
38,casado,ter,233,2,0,nao,0
50,solteiro,ter,307,2,0,nao,0
31,casado,ter,246,1,0,nao,0
27,divorciado,ter,290,4,0,nao,0
39,casado,ter,56,2,0,nao,0
35,casado,ter,259,1,0,nao,0
28,casado,ter,375,1,0,nao,0
34,solteiro,ter,290,1,0,nao,0
30,casado,ter,148,3,0,nao,0
38,solteiro,ter,174,1,0,nao,0
29,casado,ter,32,1,0,nao,0
35,divorciado,ter,521,1,0,nao,0
32,divorciado,ter,537,9,0,nao,0
33,casado,ter,316,1,0,nao,0
50,solteiro,ter,332,1,0,nao,0
57,divorciado,ter,35,1,0,nao,0
31,casado,ter,935,1,0,sim,1
37,solteiro,ter,173,1,0,nao,0
37,solteiro,ter,144,1,0,nao,0
42,divorciado,ter,474,1,0,nao,0
39,casado,ter,395,2,0,nao,0
52,divorciado,ter,313,1,0,nao,0
33,solteiro,ter,147,1,0,nao,0
60,casado,ter,123,2,0,nao,0
27,casado,ter,395,2,0,nao,0
35,casado,ter,93,10,0,nao,0
29,solteiro,ter,166,9,0,nao,0
31,solteiro,ter,410,1,0,nao,0
53,casado,ter,755,1,0,nao,1
26,casado,ter,139,2,0,nao,0
38,casado,ter,145,2,0,nao,0
49,casado,ter,95,1,0,nao,0
35,casado,ter,211,1,0,nao,0
55,divorciado,ter,193,1,0,nao,0
44,solteiro,ter,88,1,0,nao,0
37,casado,ter,318,1,0,nao,0
39,solteiro,ter,405,1,0,nao,0
39,solteiro,ter,751,1,0,sim,1
34,casado,ter,207,1,0,nao,0
29,casado,ter,95,4,0,nao,0
52,casado,ter,319,1,0,nao,0
44,casado,ter,272,2,0,nao,0
55,casado,ter,142,2,0,nao,0
53,solteiro,ter,27,1,0,nao,0
32,solteiro,ter,237,2,0,nao,0
43,casado,ter,193,1,0,nao,0
46,casado,ter,129,2,0,nao,0
52,divorciado,ter,116,3,0,nao,0
48,casado,ter,99,1,0,nao,0
37,casado,ter,345,1,0,nao,0
32,casado,ter,151,1,0,nao,0
46,divorciado,ter,376,2,0,nao,0
28,casado,ter,485,1,0,nao,0
31,casado,ter,99,1,0,nao,0
32,casado,ter,210,2,0,nao,0
44,casado,ter,277,1,0,nao,0
39,casado,ter,326,2,0,nao,0
29,solteiro,ter,305,2,0,nao,0
30,casado,ter,320,1,0,nao,0
30,casado,ter,298,1,0,nao,0
39,casado,ter,125,1,0,nao,0
55,casado,ter,219,1,0,nao,0
28,solteiro,ter,222,1,0,nao,0
52,casado,ter,513,1,0,nao,0
38,casado,ter,321,1,0,nao,0
34,casado,ter,355,1,0,nao,0
22,casado,ter,240,2,0,nao,0
31,divorciado,ter,383,2,0,nao,0
31,casado,ter,301,1,0,nao,0
33,casado,ter,367,5,0,nao,0
31,casado,ter,179,3,0,nao,0
34,solteiro,ter,160,1,0,nao,0
30,casado,ter,177,2,0,nao,0
29,casado,ter,181,1,0,nao,0
50,casado,ter,377,1,0,nao,0
39,casado,ter,240,6,0,nao,0
36,casado,ter,1590,2,0,nao,1
35,casado,ter,125,4,0,nao,0
31,solteiro,ter,174,2,0,nao,0
28,solteiro,ter,518,2,0,nao,0
38,solteiro,ter,280,3,0,nao,0
47,casado,ter,269,2,0,nao,0
30,solteiro,ter,394,1,0,nao,0
52,casado,ter,280,1,0,nao,0
58,casado,ter,228,1,0,nao,0
28,casado,ter,312,2,0,nao,0
52,casado,ter,709,1,0,sim,1
45,divorciado,ter,78,2,0,nao,0
31,casado,ter,33,6,0,nao,0
28,solteiro,ter,212,2,0,nao,0
34,casado,ter,107,2,0,nao,0
48,casado,ter,299,1,0,nao,0
33,casado,ter,140,2,0,nao,0
38,solteiro,ter,574,5,0,nao,0
37,divorciado,ter,182,1,0,nao,0
36,casado,ter,318,3,0,nao,0
30,casado,ter,68,9,0,nao,0
59,casado,ter,217,2,0,nao,0
40,casado,ter,211,1,0,nao,0
60,casado,ter,245,2,0,nao,0
36,solteiro,ter,363,2,0,nao,0
50,casado,ter,347,1,0,nao,0
38,casado,ter,392,3,0,nao,0
42,casado,ter,137,2,0,nao,0
37,solteiro,ter,749,2,0,nao,1
28,casado,ter,498,1,0,nao,0
32,casado,ter,570,1,0,nao,0
49,divorciado,ter,142,1,0,nao,0
32,casado,ter,172,1,0,nao,0
44,casado,ter,64,1,0,nao,0
34,casado,ter,267,1,0,nao,0
40,casado,ter,140,1,0,nao,0
42,casado,ter,453,1,0,nao,0
31,solteiro,ter,198,1,0,nao,0
25,casado,ter,389,1,0,nao,0
54,casado,ter,120,2,0,nao,0
35,casado,ter,146,8,0,nao,0
49,casado,ter,27,1,0,nao,0
34,solteiro,ter,40,3,0,nao,0
53,casado,ter,92,2,0,nao,0
27,solteiro,ter,324,3,0,nao,0
57,divorciado,ter,436,1,0,nao,0
32,casado,ter,59,4,0,nao,0
38,solteiro,ter,100,2,0,nao,0
39,casado,ter,0,4,0,nao,0
36,casado,ter,93,2,0,nao,0
38,solteiro,ter,364,2,0,nao,0
50,casado,ter,111,3,0,nao,0
28,solteiro,ter,466,2,0,nao,0
26,casado,ter,345,2,0,nao,0
34,casado,ter,294,2,0,nao,0
53,casado,ter,241,2,0,nao,0
45,divorciado,ter,233,2,0,nao,0
50,casado,ter,149,2,0,nao,0
46,divorciado,ter,304,2,0,nao,0
35,casado,ter,134,2,0,nao,0
34,casado,ter,355,2,0,nao,0
35,solteiro,ter,953,3,0,nao,1
58,casado,ter,427,2,0,nao,0
34,casado,ter,100,2,0,nao,0
24,solteiro,ter,121,2,0,nao,0
26,solteiro,ter,22,2,0,nao,0
38,casado,ter,477,11,0,nao,0
39,casado,ter,30,8,0,nao,0
52,casado,ter,160,3,0,nao,0
52,divorciado,ter,136,2,0,nao,0
37,casado,ter,305,2,0,nao,0
37,casado,ter,123,1,0,nao,0
29,casado,ter,103,2,0,nao,0
37,casado,ter,8,2,0,nao,0
36,solteiro,ter,267,1,0,nao,0
39,casado,ter,399,2,0,nao,0
43,casado,ter,315,2,0,nao,0
30,casado,ter,3094,2,0,sim,1
29,casado,ter,64,1,0,nao,0
34,solteiro,ter,3,1,0,nao,0
51,divorciado,ter,269,10,0,nao,0
48,divorciado,ter,159,5,0,nao,0
46,solteiro,ter,182,3,0,nao,0
37,solteiro,ter,185,2,0,nao,0
42,solteiro,ter,359,6,0,nao,0
40,casado,ter,89,2,0,nao,0
37,casado,ter,220,2,0,nao,0
30,casado,ter,179,5,0,nao,0
46,casado,ter,151,5,0,nao,0
47,casado,ter,66,2,0,nao,0
60,divorciado,ter,135,5,0,nao,0
31,casado,ter,166,2,0,nao,0
43,casado,ter,132,6,0,nao,0
38,casado,ter,141,3,0,nao,0
57,solteiro,ter,265,2,0,nao,0
43,casado,ter,87,3,0,nao,0
55,casado,ter,452,2,0,nao,0
48,divorciado,ter,62,2,0,nao,0
41,casado,ter,348,2,0,nao,0
30,casado,ter,354,3,0,nao,0
38,casado,ter,153,2,0,nao,0
32,solteiro,ter,54,4,0,nao,0
42,casado,ter,89,5,0,nao,0
34,casado,ter,132,3,0,nao,0
35,casado,ter,580,2,0,nao,0
45,casado,ter,99,6,0,nao,0
35,casado,ter,34,3,0,nao,0
41,divorciado,ter,72,3,0,nao,0
34,casado,ter,99,2,0,nao,0
53,casado,ter,175,5,0,nao,0
57,casado,ter,290,2,0,nao,0
55,casado,ter,591,5,0,nao,0
52,casado,ter,336,10,0,nao,0
30,divorciado,ter,29,2,0,nao,0
41,solteiro,ter,266,4,0,nao,0
44,casado,ter,45,2,0,nao,0
37,casado,ter,298,3,0,nao,0
31,casado,ter,1043,2,0,nao,1
30,casado,ter,83,3,0,nao,0
24,solteiro,ter,282,2,0,nao,0
31,solteiro,ter,209,2,0,nao,0
38,casado,ter,106,2,0,nao,0
25,solteiro,ter,157,2,0,nao,0
39,divorciado,ter,197,2,0,nao,0
46,casado,ter,257,2,0,nao,0
42,casado,ter,42,4,0,nao,0
33,solteiro,ter,319,5,0,nao,0
28,casado,ter,371,2,0,nao,0
40,casado,ter,383,3,0,nao,0
33,divorciado,ter,110,2,0,nao,0
48,divorciado,ter,88,2,0,nao,0
41,casado,ter,97,5,0,nao,0
37,casado,ter,335,3,0,nao,0
39,casado,ter,15,10,0,nao,0
28,solteiro,ter,4,4,0,nao,0
55,casado,ter,5,3,0,nao,0
50,casado,ter,178,3,0,nao,0
31,casado,ter,256,5,0,nao,0
40,casado,ter,284,1,0,nao,0
40,casado,ter,264,1,0,nao,0
32,solteiro,ter,124,2,0,nao,0
39,casado,ter,239,1,0,nao,0
50,casado,ter,20,19,0,nao,0
35,casado,ter,15,13,0,nao,0
50,solteiro,ter,98,9,0,nao,0
24,solteiro,ter,112,4,0,nao,0
45,casado,ter,350,4,0,nao,0
56,casado,ter,240,3,0,nao,0
33,solteiro,ter,127,2,0,nao,0
43,casado,ter,157,2,0,nao,0
40,casado,ter,337,2,0,nao,0
42,solteiro,ter,662,7,0,nao,1
43,casado,ter,124,2,0,nao,0
45,casado,ter,165,2,0,nao,0
47,casado,ter,63,9,0,nao,0
50,solteiro,ter,101,3,0,nao,0
40,casado,ter,133,2,0,nao,0
52,casado,ter,145,5,0,nao,0
28,solteiro,ter,110,2,0,nao,0
45,casado,ter,858,6,0,sim,1
38,divorciado,ter,349,3,0,nao,0
54,casado,ter,371,2,0,nao,0
51,casado,ter,676,6,0,nao,1
29,casado,ter,197,4,0,nao,0
35,casado,ter,235,4,0,nao,0
57,casado,ter,205,8,0,nao,0
37,solteiro,ter,291,2,0,nao,0
39,casado,ter,132,2,0,nao,0
29,casado,ter,165,3,0,nao,0
56,divorciado,ter,196,3,0,nao,0
41,casado,ter,177,2,0,nao,0
36,casado,ter,547,3,0,nao,0
39,solteiro,ter,62,2,0,nao,0
50,,ter,398,3,0,nao,0
52,divorciado,ter,342,4,0,nao,0
34,casado,ter,198,2,0,nao,0
30,solteiro,ter,77,4,0,nao,0
39,casado,ter,160,3,0,nao,0
35,solteiro,ter,352,4,0,nao,0
35,casado,ter,112,3,0,nao,0
52,casado,ter,90,4,0,nao,0
53,divorciado,ter,22,16,0,nao,0
25,solteiro,ter,230,3,0,nao,0
27,divorciado,ter,206,2,0,nao,0
30,casado,ter,143,8,0,nao,0
29,casado,ter,102,3,0,nao,0
35,casado,ter,224,3,0,nao,0
39,casado,ter,73,5,0,nao,0
28,solteiro,ter,42,3,0,nao,0
40,casado,ter,43,5,0,nao,0
53,solteiro,ter,144,7,0,nao,0
32,casado,ter,1224,8,0,nao,1
36,casado,ter,306,5,0,nao,0
29,divorciado,ter,50,3,0,nao,0
34,casado,ter,132,8,0,nao,0
35,casado,ter,108,3,0,nao,0
45,solteiro,ter,265,4,0,nao,0
54,casado,ter,107,2,0,nao,0
59,divorciado,ter,167,3,0,nao,0
26,solteiro,ter,145,2,0,nao,0
50,casado,ter,20,4,0,nao,0
48,solteiro,ter,141,2,0,nao,0
33,casado,ter,346,3,0,nao,0
34,solteiro,ter,1168,2,0,nao,1
45,casado,qua,17,13,0,nao,0
29,solteiro,qua,74,3,0,nao,0
51,casado,qua,78,2,0,nao,0
39,casado,qua,125,12,0,nao,0
25,casado,qua,153,3,0,nao,0
36,casado,qua,61,2,0,nao,0
46,divorciado,qua,318,6,0,nao,0
39,casado,qua,228,9,0,nao,0
40,solteiro,qua,189,7,0,nao,0
29,casado,qua,121,1,0,nao,0
35,casado,qua,110,2,0,nao,0
50,solteiro,qua,372,2,0,nao,0
32,casado,qua,223,1,0,nao,0
49,divorciado,qua,117,6,0,nao,0
39,solteiro,qua,64,1,0,nao,0
56,casado,qua,507,2,0,nao,0
33,divorciado,qua,201,1,0,nao,0
47,casado,qua,91,3,0,nao,0
32,casado,qua,230,8,0,nao,0
53,casado,qua,249,2,0,nao,0
38,solteiro,qua,152,1,0,nao,0
41,solteiro,qua,551,1,0,nao,0
45,casado,qua,215,2,0,nao,0
42,solteiro,qua,617,1,0,nao,1
37,solteiro,qua,332,1,0,nao,0
29,solteiro,qua,198,1,0,nao,0
52,divorciado,qua,938,2,0,sim,1
47,casado,qua,385,1,0,nao,0
46,casado,qua,181,2,0,nao,0
45,divorciado,qua,193,1,0,nao,0
35,solteiro,qua,195,4,0,nao,0
33,casado,qua,254,1,0,nao,0
31,divorciado,qua,198,3,0,nao,0
35,casado,qua,79,6,0,nao,0
32,divorciado,qua,95,3,0,nao,0
33,solteiro,qua,130,2,0,nao,0
39,casado,qua,190,3,0,nao,0
37,divorciado,qua,454,1,0,nao,0
49,casado,qua,102,1,0,nao,0
45,casado,qua,185,1,0,nao,0
30,solteiro,qua,231,2,0,nao,0
38,solteiro,qua,189,1,0,nao,0
37,casado,qua,132,1,0,nao,0
52,divorciado,qua,103,4,0,nao,0
38,solteiro,qua,114,3,0,nao,0
52,casado,qua,176,2,0,nao,0
42,divorciado,qua,738,1,0,nao,1
57,divorciado,qua,283,3,0,nao,0
57,divorciado,qua,224,2,0,nao,0
45,divorciado,qua,519,1,0,nao,0
34,solteiro,qua,593,1,0,nao,0
37,divorciado,qua,128,2,0,nao,0
39,solteiro,qua,480,2,0,nao,0
39,casado,qua,177,2,0,nao,0
35,casado,qua,102,1,0,nao,0
50,casado,qua,49,3,0,nao,0
56,casado,qua,88,2,0,nao,0
38,casado,qua,124,1,0,nao,0
56,casado,qua,199,3,0,nao,0
34,solteiro,qua,576,3,0,sim,0
49,solteiro,qua,58,1,0,nao,0
40,solteiro,qua,261,6,0,nao,0
41,solteiro,qua,430,1,0,nao,0
32,solteiro,qua,674,2,0,nao,1
43,solteiro,qua,112,7,0,nao,0
53,casado,qua,248,6,0,nao,0
31,casado,qua,350,1,0,nao,0
31,solteiro,qua,252,1,0,nao,0
33,casado,qua,147,1,0,nao,0
43,casado,qua,141,2,0,nao,0
34,casado,qua,256,2,0,nao,0
32,casado,qua,163,1,0,nao,0
46,casado,qua,125,1,0,nao,0
30,casado,qua,195,3,0,nao,0
53,casado,qua,61,1,0,nao,0
36,divorciado,qua,95,3,0,nao,0
33,casado,qua,166,1,0,nao,0
35,casado,qua,39,1,0,nao,0
33,casado,qua,861,2,0,nao,1
36,solteiro,qua,212,1,0,nao,0
41,casado,qua,55,1,0,nao,0
59,divorciado,qua,209,2,0,nao,0
33,casado,qua,68,1,0,nao,0
59,casado,qua,181,1,0,nao,0
35,casado,qua,136,1,0,nao,0
60,divorciado,qua,390,1,0,nao,0
35,casado,qua,373,1,0,nao,0
35,divorciado,qua,44,1,0,nao,0
59,casado,qua,571,1,0,nao,0
25,solteiro,qua,199,2,0,nao,0
27,solteiro,qua,582,1,0,nao,0
37,solteiro,qua,210,1,0,nao,0
34,casado,qua,222,1,0,nao,0
34,casado,qua,217,1,0,nao,0
33,casado,qua,85,1,0,nao,0
34,casado,qua,396,1,0,nao,0
43,solteiro,qua,58,1,0,nao,0
41,casado,qua,263,1,0,nao,0
26,solteiro,qua,160,1,0,nao,0
37,casado,qua,94,1,0,nao,0
58,casado,qua,210,1,0,nao,0
26,solteiro,qua,418,1,0,nao,0
30,divorciado,qua,64,4,0,nao,0
43,divorciado,qua,181,1,0,nao,0
37,solteiro,qua,140,1,0,nao,0
45,casado,qua,171,6,0,nao,0
34,solteiro,qua,223,1,0,nao,0
35,solteiro,qua,204,1,0,nao,0
56,casado,qua,52,2,0,nao,0
34,solteiro,qua,199,1,0,nao,0
34,solteiro,qua,195,1,0,nao,0
47,casado,qua,139,1,0,nao,0
34,divorciado,qua,63,2,0,nao,0
57,divorciado,qua,543,2,0,sim,0
45,casado,qua,154,3,0,nao,0
30,casado,qua,226,10,0,nao,0
32,solteiro,qua,141,1,0,nao,0
34,solteiro,qua,165,1,0,nao,0
34,solteiro,qua,156,1,0,nao,0
52,casado,qua,99,5,0,nao,0
43,casado,qua,297,1,0,nao,0
42,casado,qua,174,1,0,nao,0
42,solteiro,qua,62,3,0,nao,0
38,divorciado,qua,221,1,0,nao,0
34,casado,qua,1479,4,0,sim,1
29,casado,qua,104,4,0,nao,0
47,casado,qua,136,1,0,nao,0
36,casado,qua,21,21,0,nao,0
51,divorciado,qua,72,18,0,nao,0
41,solteiro,qua,125,2,0,nao,0
33,casado,qua,307,1,0,nao,0
38,casado,qua,154,2,0,nao,0
33,casado,qua,357,1,0,nao,0
36,casado,qua,236,1,0,nao,0
33,solteiro,qua,202,2,0,nao,0
36,casado,qua,227,2,0,nao,0
44,divorciado,qua,166,1,0,nao,0
44,casado,qua,143,2,0,nao,0
31,casado,qua,119,5,0,nao,0
45,solteiro,qua,268,1,0,nao,0
48,divorciado,qua,507,1,0,nao,0
25,solteiro,qua,126,4,0,nao,0
37,casado,qua,268,1,0,nao,0
27,solteiro,qua,386,1,0,nao,0
35,casado,qua,313,2,0,nao,0
34,casado,qua,63,1,0,nao,0
36,casado,qua,87,1,0,nao,0
38,solteiro,qua,75,1,0,nao,0
46,casado,qua,89,1,0,nao,0
42,casado,qua,96,5,0,nao,0
42,casado,qua,209,1,0,nao,0
39,casado,qua,181,1,0,nao,0
38,casado,qua,173,4,0,nao,0
31,casado,qua,439,2,0,nao,0
28,casado,qua,119,1,0,nao,0
29,solteiro,qua,713,1,0,nao,1
32,solteiro,qua,202,1,0,nao,0
39,casado,qua,72,1,0,nao,0
34,solteiro,qua,78,4,0,nao,0
27,casado,qua,217,1,0,nao,0
27,casado,qua,392,1,0,nao,0
30,divorciado,qua,188,1,0,nao,0
36,casado,qua,130,1,0,nao,0
39,casado,qua,151,3,0,nao,0
37,solteiro,qua,211,2,0,nao,0
31,solteiro,qua,249,11,0,nao,0
56,casado,qua,1210,1,0,nao,1
49,casado,qua,27,1,0,nao,0
20,solteiro,qua,680,1,0,nao,1
53,divorciado,qua,206,1,0,nao,0
40,solteiro,qua,227,1,0,nao,0
30,casado,qua,124,1,0,nao,0
50,casado,qua,66,7,0,nao,0
30,casado,qua,821,2,0,nao,1
41,divorciado,qua,189,3,0,nao,0
53,divorciado,qua,352,1,0,nao,0
36,solteiro,qua,126,1,0,nao,0
39,solteiro,qua,565,2,0,nao,0
40,casado,qua,615,2,0,sim,1
56,casado,qua,167,3,0,nao,0
39,casado,qua,211,4,0,nao,0
40,solteiro,qua,742,3,0,nao,1
33,casado,qua,134,1,0,nao,0
47,casado,qua,615,1,0,nao,1
29,solteiro,qua,143,2,0,nao,0
55,casado,qua,497,2,0,nao,0
38,solteiro,qua,105,4,0,nao,0
43,casado,qua,213,1,0,nao,0
35,solteiro,qua,294,1,0,nao,0
33,casado,qua,289,1,0,nao,0
28,casado,qua,461,1,0,nao,0
34,casado,qua,162,1,0,nao,0
30,solteiro,qua,207,1,0,nao,0
27,solteiro,qua,185,1,0,nao,0
35,casado,qua,399,1,0,nao,0
42,casado,qua,67,2,0,nao,0
30,casado,qua,85,2,0,nao,0
31,solteiro,qua,317,1,0,nao,0
50,casado,qua,507,1,0,sim,0
33,casado,qua,1183,1,0,sim,1
55,casado,qua,302,1,0,nao,0
35,casado,qua,344,2,0,nao,0
25,solteiro,qua,8,4,0,nao,0
47,casado,qua,489,1,0,nao,0
49,casado,qua,328,1,0,nao,0
27,casado,qua,201,1,0,nao,0
50,casado,qua,117,2,0,nao,0
48,casado,qua,226,1,0,nao,0
35,casado,qua,97,2,0,nao,0
30,solteiro,qua,438,1,0,nao,0
31,casado,qua,174,1,0,nao,0
49,divorciado,qua,675,1,0,nao,1
43,casado,qua,123,18,0,nao,0
39,casado,qua,257,2,0,nao,0
35,casado,qua,266,2,0,nao,0
32,casado,qua,195,2,0,nao,0
36,solteiro,qua,145,3,0,nao,0
31,solteiro,qua,232,4,0,nao,0
35,casado,qua,97,2,0,nao,0
56,casado,qua,91,3,0,nao,0
37,casado,qua,83,2,0,nao,0
38,casado,qua,314,2,0,nao,0
25,solteiro,qua,694,2,0,sim,1
35,casado,qua,146,1,0,nao,0
25,casado,qua,149,2,0,nao,0
27,solteiro,qua,591,2,0,nao,0
57,divorciado,qua,288,3,0,nao,0
35,casado,qua,36,1,0,nao,0
49,casado,qua,191,2,0,nao,0
46,casado,qua,97,1,0,nao,0
32,casado,qua,71,2,0,nao,0
48,solteiro,qua,275,2,0,nao,0
30,solteiro,qua,187,4,0,nao,0
30,casado,qua,170,5,0,nao,0
49,casado,qua,177,3,0,nao,0
50,casado,qua,251,1,0,nao,0
33,casado,qua,152,1,0,nao,0
45,casado,qua,463,1,0,nao,0
48,casado,qua,157,1,0,nao,0
55,divorciado,qua,74,2,0,nao,0
27,solteiro,qua,179,2,0,nao,0
54,casado,qua,796,1,0,sim,1
38,casado,qua,160,3,0,nao,0
45,casado,qua,272,2,0,nao,0
43,casado,qua,296,1,0,nao,0
31,casado,qua,125,2,0,nao,0
45,casado,qua,81,2,0,nao,0
44,solteiro,qua,189,3,0,nao,0
36,casado,qua,597,3,0,nao,0
33,casado,qua,61,1,0,nao,0
30,solteiro,qua,53,1,0,nao,0
31,casado,qua,159,2,0,nao,0
27,casado,qua,198,2,0,nao,0
54,casado,qua,45,1,0,nao,0
39,solteiro,qua,132,1,0,nao,0
33,casado,qua,664,2,0,sim,1
45,casado,qua,290,1,0,nao,0
44,casado,qua,184,2,0,nao,0
42,solteiro,qua,51,1,0,nao,0
55,casado,qua,119,1,0,nao,0
40,casado,qua,260,1,0,nao,0
51,casado,qua,68,1,0,nao,0
29,solteiro,qua,99,2,0,nao,0
33,solteiro,qua,285,2,0,nao,0
46,casado,qua,247,1,0,nao,0
31,casado,qua,81,4,0,nao,0
41,casado,qua,244,6,0,nao,0
52,casado,qua,227,1,0,nao,0
49,divorciado,qua,289,2,0,nao,0
46,casado,qua,183,1,0,nao,0
29,casado,qua,100,2,0,nao,0
41,casado,qua,648,1,0,sim,1
42,casado,qua,198,3,0,nao,0
39,casado,qua,536,7,0,nao,0
45,casado,qua,173,1,0,nao,0
35,divorciado,qua,184,2,0,nao,0
44,casado,qua,282,2,0,nao,0
32,solteiro,qua,269,2,0,nao,0
36,solteiro,qua,176,6,0,nao,0
43,casado,qua,347,2,0,nao,0
42,casado,qua,88,3,0,nao,0
39,casado,qua,279,2,0,nao,0
35,divorciado,qua,294,3,0,nao,0
30,solteiro,qua,188,2,0,nao,0
34,casado,qua,116,6,0,nao,0
39,casado,qua,60,6,0,nao,0
55,divorciado,qua,217,2,0,nao,0
29,solteiro,qua,298,5,0,nao,0
53,casado,qua,864,2,0,sim,1
31,casado,qua,469,3,0,nao,0
59,divorciado,qua,139,2,0,nao,0
43,divorciado,qua,80,9,0,nao,0
33,casado,qua,67,2,0,nao,0
36,casado,qua,129,2,0,nao,0
31,casado,qua,89,5,0,nao,0
31,divorciado,qua,346,2,0,nao,0
